Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Days_Since_Last_Order,Stock_to_Reorder_Ratio,Is_Backordered,Baseline_Sales,Predicted_Sales,Baseline_Reorder,Predicted_Reorder,Revenue,Cost_Price,Cost,Profit,Restock_Urgency
01-026-2772,Blueberries,Fruits & Vegetables,20-532-0144,Buzzbean,40,61,47,10.0,2024-08-28,2024-06-11,2024-05-27,3 Bunting Point,76,10,Discontinued,309,0.6451612903225806,0,,,,,,5.5,,,
21-252-1360,Corn Oil,Oils & Fats,28-314-1189,Shuffletag,75,23,34,2.5,2024-06-22,2024-09-04,2024-07-04,32 Charing Cross Pass,100,54,Backordered,224,3.125,1,58.543771043771045,56.71712152068581,52.61784511784512,45.5473554096569,141.7928038017145,1.375,62.62761368827824,79.16519011343627,4.717121520685808
80-039-1261,Strawberries,Fruits & Vegetables,37-994-7932,Skimia,26,97,12,6.0,2024-09-25,2024-11-28,2024-06-12,1 Havey Park,94,58,Discontinued,139,0.2653061224489796,0,,,,,,3.3000000000000003,,,
48-427-0551,Arabica Coffee,Beverages,01-900-4509,Jetpulse,13,55,77,20.0,2024-10-17,2024-12-16,2024-11-03,2 7th Center,67,68,Backordered,121,0.23214285714285715,1,,,,,,11.0,,,
02-575-1980,Plum,Fruits & Vegetables,61-100-8296,Yambee,11,58,32,4.0,2024-02-28,2024-07-09,2024-11-24,34832 Autumn Leaf Terrace,99,94,Active,281,0.1864406779661017,0,58.543771043771045,71.11250730773043,52.61784511784512,53.602046173442034,284.4500292309217,2.2,117.92450158157249,166.52552764934921,118.11250730773043
61-293-6327,Salmon,Seafood,00-023-7719,Kamba,98,67,49,15.0,2024-08-09,2024-12-29,2024-04-04,4353 Dixon Circle,21,61,Active,108,1.4411764705882353,0,,,,,,8.25,,,
08-519-5579,Broccoli,Fruits & Vegetables,32-178-2765,Abatz,35,4,76,4.0,2024-08-09,2024-08-22,2024-08-16,89 Karstens Alley,90,30,Discontinued,237,7.0,0,,,,,,2.2,,,
33-670-6797,Mackerel,Seafood,74-032-7560,Wikido,45,56,64,7.5,2024-07-14,2024-08-26,2024-07-05,2869 Hudson Drive,35,82,Discontinued,233,0.7894736842105263,0,58.543771043771045,59.57644746356913,52.61784511784512,60.93088854816674,446.8233559767685,4.125,251.3399152611878,195.48344071558068,70.57644746356914
29-741-8132,Kale,Fruits & Vegetables,49-384-4540,Blogpad,47,22,69,4.0,2024-03-02,2024-07-14,2024-06-03,85 Farwell Parkway,26,59,Backordered,276,2.0434782608695654,1,,,,,,2.2,,,
89-713-6071,Sesame Oil,Oils & Fats,84-123-7159,Tazz,89,66,28,6.5,2025-01-13,2024-11-19,2024-11-25,60 Dottie Hill,39,25,Active,148,1.328358208955224,0,,,,,,3.575,,,
00-641-8691,Black Coffee,Beverages,34-824-0575,Brainverse,33,22,94,15.0,2024-11-28,2024-09-24,2024-08-30,797 Mcbride Lane,96,56,Discontinued,204,1.434782608695652,0,58.543771043771045,55.35237049820501,52.61784511784512,57.52155817939108,830.2855574730752,8.25,474.5528549799764,355.73270249309877,44.35237049820501
68-977-6854,Apricot,Fruits & Vegetables,73-830-9633,Blognation,90,30,42,5.0,2024-08-19,2024-07-29,2024-03-02,2633 Shasta Alley,76,69,Backordered,261,2.903225806451613,1,,,,,,2.75,,,
86-257-4613,Jasmine Rice,Grains & Pulses,70-402-4816,Kwilith,44,26,60,4.75,2024-03-15,2024-08-23,2024-08-05,5 Prentice Pass,63,59,Discontinued,236,1.6296296296296295,0,,,,,,2.6125000000000003,,,
06-340-6856,Wild Rice,Grains & Pulses,11-005-7835,Podcat,41,56,12,9.75,2024-05-06,2024-11-25,2024-02-29,84 Rusk Terrace,93,88,Active,142,0.7192982456140351,0,58.543771043771045,56.309724305446764,52.61784511784512,54.126934137181834,549.019811978106,5.362500000000001,290.2556843106376,258.76412766746836,71.30972430544676
11-338-4598,Potato,Fruits & Vegetables,72-360-6358,Centimia,72,58,69,1.2,2024-10-16,2025-02-03,2025-02-23,9067 Valley Edge Park,96,23,Backordered,72,1.2203389830508475,1,,,,,,0.66,,,
82-711-0772,Egg (Goose),Dairy,78-877-1866,Skyble,72,58,52,2.4,2025-02-15,2024-05-16,2024-10-23,463 Oxford Crossing,36,14,Active,335,1.2203389830508475,0,,,,,,1.32,,,
05-184-4175,Black Coffee,Beverages,31-676-5646,Skyndu,40,30,60,15.0,2024-09-05,2024-10-23,2024-05-03,57 Di Loreto Circle,33,84,Active,175,1.2903225806451613,0,,,,,,8.25,,,
17-274-6898,Whole Wheat Bread,Bakery,34-738-1209,Photobug,36,53,92,3.5,2024-07-07,2024-06-01,2024-03-22,657 Texas Street,67,43,Backordered,319,0.6666666666666666,1,,,,,,1.9250000000000003,,,
79-569-8856,Vegetable Oil,Oils & Fats,04-854-7165,Digitube,51,87,86,2.0,2024-04-01,2024-05-19,2024-06-11,03643 Oakridge Lane,24,83,Backordered,332,0.5795454545454546,1,,,,,,1.1,,,
00-534-9775,Black Coffee,Beverages,79-955-6260,Tagpad,87,91,23,14.9,2024-12-29,2024-05-23,2024-08-17,68 Dakota Center,90,75,Backordered,328,0.9456521739130435,1,,,,,,8.195,,,
94-071-2261,Pear,Fruits & Vegetables,25-706-2146,Roodel,79,37,98,4.5,2024-09-01,2024-03-02,2024-03-30,2004 Cody Plaza,33,20,Discontinued,410,2.0789473684210527,0,,,,,,2.475,,,
94-355-3070,Tilapia,Seafood,73-393-9432,Jabbercube,14,52,80,6.8,2024-07-26,2024-07-13,2024-07-23,116 Spaight Park,64,17,Discontinued,277,0.2641509433962264,0,,,,,,3.74,,,
17-265-1899,Orange,Fruits & Vegetables,61-793-0279,Demimbu,81,35,82,3.0,2024-12-30,2024-03-25,2025-02-10,4826 Drewry Center,86,71,Backordered,387,2.25,1,,,,,,1.6500000000000001,,,
13-888-0149,Lime,Fruits & Vegetables,09-902-6272,Shufflebeat,75,18,65,2.0,2025-02-17,2024-12-30,2024-03-15,1 Logan Road,32,92,Active,107,3.9473684210526314,0,,,,,,1.1,,,
21-890-2826,Gouda Cheese,Dairy,32-371-1686,Avaveo,48,12,62,7.0,2024-06-15,2024-05-04,2024-09-19,84 Hoffman Way,59,23,Active,347,3.6923076923076925,0,,,,,,3.8500000000000005,,,
05-425-0746,Onion,Fruits & Vegetables,23-450-0301,Gabspot,50,68,90,2.0,2024-12-12,2024-05-09,2024-06-05,49884 Brickson Park Plaza,40,13,Discontinued,342,0.7246376811594203,0,,,,,,1.1,,,
88-807-8431,Haddock,Seafood,66-563-9462,Eire,11,87,43,9.0,2025-01-02,2024-06-06,2025-02-09,2 Russell Alley,86,91,Active,314,0.125,0,,,,,,4.95,,,
77-377-1659,Almond Flour,Grains & Pulses,64-674-3902,Thoughtblab,74,22,91,9.5,2024-08-25,2025-01-22,2024-06-19,6 Acker Street,24,12,Active,84,3.217391304347826,0,58.543771043771045,48.44882922460625,52.61784511784512,38.92225156693169,460.26387763375936,5.2250000000000005,203.36876443721812,256.8951131965413,-3.55117077539375
92-362-3567,Tomato,Fruits & Vegetables,40-056-7748,Fivebridge,11,10,60,2.5,2024-10-10,2024-05-06,2024-12-25,826 Melvin Pass,93,53,Discontinued,345,1.0,0,,,,,,1.375,,,
99-961-0767,Heavy Cream,Dairy,78-954-5649,Tambee,85,15,30,4.0,2024-04-16,2024-10-25,2024-12-06,40113 Blaine Place,95,63,Active,173,5.3125,0,,,,,,2.2,,,
94-092-3355,Cauliflower,Fruits & Vegetables,76-641-2070,Flashspan,57,43,46,2.5,2024-06-13,2024-12-01,2024-08-04,929 Thierer Lane,87,88,Discontinued,136,1.2954545454545454,0,,,,,,1.375,,,
29-344-3658,Lime,Fruits & Vegetables,33-546-5056,Yata,75,56,57,1.9,2024-10-27,2024-10-25,2024-09-19,7 Talmadge Street,63,64,Discontinued,173,1.3157894736842106,0,,,,,,1.045,,,
60-327-4114,Egg (Turkey),Dairy,59-968-8346,Katz,63,7,23,2.35,2024-09-07,2024-11-22,2024-10-17,3 Bellgrove Way,78,100,Active,145,7.875,0,,,,,,1.2925000000000002,,,
13-409-9040,White Tea,Beverages,34-303-5097,Jazzy,35,20,42,25.25,2024-06-30,2024-08-05,2025-01-08,9623 Cottonwood Park,53,56,Discontinued,254,1.6666666666666667,0,58.543771043771045,47.99220100839707,52.61784511784512,57.386393532839314,1211.8030754620258,13.887500000000001,796.9535401873061,414.84953527471976,32.99220100839707
75-927-9108,Cabbage,Fruits & Vegetables,27-406-7972,Topdrive,24,32,17,1.0,2024-09-29,2024-06-17,2024-07-02,43 Washington Street,55,72,Discontinued,303,0.7272727272727273,0,,,,,,0.55,,,
30-806-3823,Jasmine Rice,Grains & Pulses,36-451-3173,Topicware,53,26,3,4.75,2024-03-02,2024-07-04,2024-03-06,07 Pankratz Point,100,94,Active,286,1.962962962962963,0,58.543771043771045,53.37601192411587,52.61784511784512,46.27899168819295,253.5360566395504,2.6125000000000003,120.90386578540411,132.6321908541463,26.376011924115872
65-780-5622,Butter Biscuit,Bakery,69-460-9770,InnoZ,74,81,41,6.0,2025-02-05,2024-05-02,2024-05-27,65 Forster Way,51,67,Active,349,0.9024390243902439,0,,,,,,3.3000000000000003,,,
94-598-3383,Brown Rice,Grains & Pulses,39-488-0039,Viva,79,38,67,2.5,2024-07-05,2024-10-08,2024-09-01,7403 Fuller Hill,43,93,Discontinued,190,2.0256410256410255,0,,,,,,1.375,,,
45-250-4679,Bread Flour,Grains & Pulses,80-328-4990,Dazzlesphere,54,78,81,1.5,2024-05-02,2024-11-23,2024-07-05,49148 Meadow Ridge Way,41,63,Backordered,144,0.6835443037974683,1,,,,,,0.8250000000000001,,,
45-317-9731,Palm Oil,Oils & Fats,05-779-0378,Wordware,44,83,78,1.8,2024-07-08,2025-01-07,2024-08-20,70156 7th Junction,46,4,Discontinued,99,0.5238095238095238,0,,,,,,0.9900000000000001,,,
41-131-3841,Almond Flour,Grains & Pulses,55-269-1746,Camido,77,19,31,9.5,2024-10-29,2025-01-23,2024-03-20,16 Fair Oaks Pass,27,25,Backordered,83,3.85,1,,,,,,5.2250000000000005,,,
15-905-7750,Apricot,Fruits & Vegetables,48-176-1622,Skinix,42,61,52,5.0,2024-12-02,2025-01-31,2024-09-29,36687 Maple Avenue,86,99,Backordered,75,0.6774193548387096,1,58.543771043771045,59.672312625761606,52.61784511784512,59.334970004378754,298.36156312880803,2.75,163.17116751204156,135.19039561676647,78.6723126257616
68-973-8812,Sweet Potato,Fruits & Vegetables,31-955-7362,Yodo,44,77,45,2.0,2024-07-27,2024-06-22,2024-05-24,55 Cherokee Circle,89,64,Discontinued,298,0.5641025641025641,0,,,,,,1.1,,,
49-570-8214,Sour Cream,Dairy,17-345-5800,Realblab,81,76,10,4.0,2024-05-13,2024-05-27,2024-12-18,1823 Elgar Park,68,100,Backordered,324,1.051948051948052,1,,,,,,2.2,,,
57-779-4955,Black Rice,Grains & Pulses,84-869-9980,Zazio,92,48,22,6.25,2024-11-29,2024-12-01,2025-01-20,38436 Anthes Way,38,61,Backordered,136,1.8775510204081634,1,,,,,,3.4375000000000004,,,
85-781-5386,Salmon,Seafood,89-439-6947,Avavee,78,68,86,15.0,2024-03-25,2024-03-20,2024-12-28,10577 Thierer Plaza,47,95,Discontinued,392,1.1304347826086956,0,,,,,,8.25,,,
72-341-1154,Heavy Cream,Dairy,84-090-6472,Yodo,85,66,85,4.2,2025-01-06,2024-10-31,2024-09-09,8682 Golf Course Junction,65,58,Discontinued,167,1.2686567164179106,0,,,,,,2.3100000000000005,,,
28-986-8001,Pomegranate,Fruits & Vegetables,37-281-2537,Kwideo,65,69,4,6.0,2024-08-14,2024-06-15,2024-10-13,4 Old Shore Avenue,80,26,Active,305,0.9285714285714286,0,58.543771043771045,52.541792886945316,52.61784511784512,48.60809125003595,315.2507573216719,3.3000000000000003,160.40670112511864,154.84405619655328,56.541792886945316
82-811-7988,Olive Oil,Oils & Fats,41-772-9238,Realmix,36,3,54,6.0,2024-03-03,2024-06-13,2024-12-13,65 Chinook Circle,74,8,Discontinued,307,9.0,0,58.543771043771045,60.19895729731059,52.61784511784512,52.794618911262916,361.19374378386357,3.3000000000000003,174.22224240716764,186.97150137669593,27.198957297310592
27-495-1912,Potato,Fruits & Vegetables,34-667-8907,Thoughtbridge,26,63,88,1.2,2024-05-09,2024-02-29,2024-05-24,12710 Gulseth Circle,84,70,Active,412,0.40625,0,,,,,,0.66,,,
44-480-9446,Sunflower Oil,Oils & Fats,35-000-6015,Aibox,39,13,13,2.5,2024-09-13,2025-02-19,2024-03-14,43591 East Road,84,93,Active,56,2.7857142857142856,0,,,,,,1.375,,,
77-937-1108,White Sugar,Grains & Pulses,41-007-0132,Twimm,39,83,21,2.0,2024-12-31,2024-04-23,2024-04-12,01 Hansons Crossing,73,88,Active,358,0.4642857142857143,0,,,,,,1.1,,,
82-538-4809,Cabbage,Fruits & Vegetables,74-357-2990,Twitternation,83,61,4,1.0,2024-09-16,2024-11-05,2024-10-24,700 Northland Crossing,35,7,Backordered,162,1.3387096774193548,1,,,,,,0.55,,,
69-895-3397,Cucumber,Fruits & Vegetables,02-575-2074,Yabox,28,5,9,1.8,2025-01-16,2025-01-16,2024-03-04,98 Melody Street,33,9,Discontinued,90,4.666666666666667,0,58.543771043771045,62.82081791586968,52.61784511784512,60.698334358037926,113.07747224856543,0.9900000000000001,60.09135101445755,52.98612123410788,39.82081791586968
44-112-3331,Tuna,Seafood,90-453-4096,Realmix,85,17,96,18.0,2024-11-05,2024-07-02,2024-04-08,63787 Arkansas Street,92,34,Discontinued,288,4.722222222222222,0,,,,,,9.9,,,
93-682-2069,Lime,Fruits & Vegetables,60-038-7810,Roomm,76,39,15,2.0,2024-12-06,2024-06-23,2024-08-16,2718 Londonderry Plaza,77,70,Backordered,297,1.9,1,,,,,,1.1,,,
49-199-6836,Tomato,Fruits & Vegetables,81-999-7392,Thoughtbeat,100,64,62,2.5,2024-12-15,2024-12-30,2024-08-24,77 Brown Circle,84,44,Discontinued,107,1.5384615384615385,0,58.543771043771045,54.40291477918754,52.61784511784512,38.96472801644269,136.00728694796885,1.375,53.5765010226087,82.43078592536014,18.40291477918754
47-221-2470,Pomegranate,Fruits & Vegetables,30-780-7583,Teklist,17,45,44,6.0,2024-07-25,2024-04-03,2024-10-10,60 Messerschmidt Pass,37,16,Active,378,0.3695652173913043,0,,,,,,3.3000000000000003,,,
71-067-3278,Anchovies,Seafood,76-797-9430,Twitterbridge,51,35,95,10.0,2024-10-22,2024-05-08,2024-08-16,5521 Wayridge Center,80,89,Backordered,343,1.4166666666666667,1,,,,,,5.5,,,
89-388-3239,Grapes,Fruits & Vegetables,28-521-7083,Centizu,54,88,43,5.5,2025-02-12,2024-05-24,2024-04-19,4346 Columbus Way,81,77,Backordered,327,0.6067415730337079,1,,,,,,3.0250000000000004,,,
10-555-5971,Sourdough Bread,Bakery,30-410-3509,Gigashots,94,56,80,4.0,2025-01-04,2024-12-02,2024-09-27,8425 New Castle Parkway,47,96,Backordered,135,1.6491228070175439,1,,,,,,2.2,,,
82-931-7126,Asparagus,Fruits & Vegetables,67-596-1997,Vitz,34,95,18,5.0,2024-10-14,2024-10-17,2024-05-12,856 School Plaza,41,26,Discontinued,181,0.3541666666666667,0,,,,,,2.75,,,
24-228-6840,Herbal Tea,Beverages,26-280-5472,Myworks,27,1,3,30.0,2024-04-16,2024-08-09,2024-11-28,68241 Hanson Circle,34,63,Backordered,250,13.5,1,58.543771043771045,56.267085466511155,52.61784511784512,52.05439585904125,1688.0125639953346,16.5,858.8975316741806,829.115032321154,30.267085466511155
52-392-5312,All-Purpose Flour,Grains & Pulses,78-092-4768,Pixonyx,50,42,20,1.75,2024-11-06,2025-02-19,2024-07-24,336 Old Shore Lane,87,59,Active,56,1.1627906976744187,0,58.543771043771045,54.27898101804906,52.61784511784512,55.76348377502259,94.98821678158585,0.9625000000000001,53.672353133459254,41.315863648126594,46.27898101804906
36-531-4087,Almond Flour,Grains & Pulses,83-172-5527,Skaboo,85,12,94,9.5,2024-03-24,2024-10-25,2024-03-14,2 Columbus Drive,26,32,Discontinued,173,6.538461538461538,0,,,,,,5.2250000000000005,,,
39-810-2042,Rice Flour,Grains & Pulses,65-620-9866,Quatz,24,2,49,2.0,2024-06-02,2025-01-25,2024-09-05,47817 Oneill Park,98,82,Active,81,8.0,0,,,,,,1.1,,,
55-164-7723,Halibut,Seafood,85-454-9252,Gevee,82,31,86,20.0,2024-04-10,2024-05-17,2025-01-08,6410 Northwestern Pass,66,74,Active,334,2.5625,0,,,,,,11.0,,,
61-680-9496,Apple,Fruits & Vegetables,75-448-1356,Wikido,17,14,17,3.5,2024-03-24,2024-10-05,2024-04-14,2 Northridge Street,36,64,Discontinued,193,1.1333333333333333,0,,,,,,1.9250000000000003,,,
24-143-4957,Canola Oil,Oils & Fats,29-968-4976,Katz,25,97,63,2.3,2024-10-22,2024-06-22,2024-08-15,685 Independence Junction,72,23,Discontinued,298,0.25510204081632654,0,,,,,,1.265,,,
26-456-1992,Tilapia,Seafood,60-159-3514,Geba,56,59,87,7.0,2025-01-26,2024-12-23,2024-07-29,1792 Crownhardt Street,65,45,Active,114,0.9333333333333333,0,,,,,,3.8500000000000005,,,
62-998-7250,Evaporated Milk,Dairy,72-002-3904,Photobug,72,3,10,2.0,2025-01-18,2024-07-31,2024-10-05,9171 Redwing Street,52,14,Backordered,259,18.0,1,,,,,,1.1,,,
38-617-7226,Mushrooms,Fruits & Vegetables,91-215-9838,Bluezoom,65,42,62,6.3,2024-10-24,2024-06-19,2024-07-13,33145 Butterfield Avenue,54,2,Active,301,1.5116279069767442,0,,,,,,3.4650000000000003,,,
00-366-9496,Grapes,Fruits & Vegetables,40-515-1141,Kimia,30,66,28,5.5,2024-08-09,2025-02-08,2024-12-28,898 Rowland Trail,63,98,Active,67,0.44776119402985076,0,,,,,,3.0250000000000004,,,
76-027-4850,Onion,Fruits & Vegetables,75-256-5638,Tavu,39,37,48,2.0,2024-11-27,2024-08-26,2024-06-24,425 Shasta Terrace,25,19,Active,233,1.0263157894736843,0,,,,,,1.1,,,
27-269-5260,Pineapple,Fruits & Vegetables,54-724-8610,Rhyloo,14,81,65,3.5,2024-11-17,2024-03-15,2024-10-22,1661 Springview Terrace,74,84,Active,397,0.17073170731707318,0,,,,,,1.9250000000000003,,,
40-126-0515,Carrot,Fruits & Vegetables,78-379-0369,Gigashots,74,37,57,1.5,2025-02-14,2024-03-04,2024-12-18,28351 Cascade Plaza,91,18,Active,408,1.9473684210526316,0,,,,,,0.8250000000000001,,,
31-387-5020,Parmesan Cheese,Dairy,02-811-7933,Buzzbean,63,41,98,11.9,2024-10-22,2024-12-17,2024-08-14,854 Kipling Point,37,7,Active,120,1.5,0,,,,,,6.545000000000001,,,
13-673-7016,Peach,Fruits & Vegetables,78-726-6352,Youfeed,47,67,57,4.0,2024-12-04,2024-07-22,2025-02-23,04 Hagan Crossing,36,48,Backordered,268,0.6911764705882353,1,,,,,,2.2,,,
85-212-2729,Egg (Turkey),Dairy,58-226-6435,Browsecat,42,94,79,2.5,2024-12-17,2024-12-21,2024-05-16,93 Longview Junction,61,92,Backordered,116,0.4421052631578947,1,,,,,,1.375,,,
99-048-8310,Tomato,Fruits & Vegetables,70-453-8646,Demimbu,32,49,73,2.5,2024-07-06,2024-04-22,2024-05-27,43 Lakewood Junction,80,36,Discontinued,359,0.64,0,,,,,,1.375,,,
19-112-1616,Lettuce,Fruits & Vegetables,55-251-3001,Quamba,88,56,72,2.0,2025-01-12,2024-04-12,2024-06-28,7698 Logan Drive,25,36,Active,369,1.543859649122807,0,,,,,,1.1,,,
98-546-7398,Yogurt,Dairy,37-921-2953,Thoughtworks,80,69,71,1.75,2024-08-27,2024-05-03,2024-04-17,15658 Talisman Lane,41,43,Backordered,348,1.1428571428571428,1,,,,,,0.9625000000000001,,,
63-874-9747,Orange,Fruits & Vegetables,22-506-4911,Oloo,36,59,90,3.0,2024-07-08,2024-12-09,2024-11-11,183 Buell Park,25,60,Discontinued,128,0.6,0,,,,,,1.6500000000000001,,,
58-946-5152,Bread Flour,Grains & Pulses,42-201-4328,Avaveo,11,77,7,1.5,2024-10-26,2024-11-05,2024-07-10,06 Lake View Trail,77,46,Backordered,162,0.14102564102564102,1,,,,,,0.8250000000000001,,,
65-867-4029,Peach,Fruits & Vegetables,70-591-9841,Livepath,40,83,50,4.0,2024-06-05,2024-09-03,2024-06-16,36124 Carberry Junction,92,50,Active,225,0.47619047619047616,0,,,,,,2.2,,,
89-328-9019,Bread Flour,Grains & Pulses,63-057-0462,Jazzy,63,43,8,1.5,2024-08-20,2024-04-20,2024-12-08,33774 Carberry Circle,55,72,Active,361,1.4318181818181819,0,,,,,,0.8250000000000001,,,
02-170-5225,Raw Sugar,Grains & Pulses,90-940-9550,Eabox,90,75,43,1.5,2024-05-28,2024-09-18,2025-02-23,36 Bobwhite Parkway,80,57,Discontinued,210,1.1842105263157894,0,,,,,,0.8250000000000001,,,
24-478-8277,Multigrain Bread,Bakery,64-070-7611,Bubblebox,47,26,40,3.25,2024-12-13,2025-01-12,2024-11-26,55276 Golf Hill,30,72,Active,94,1.7407407407407407,0,58.543771043771045,53.80999031259339,52.61784511784512,52.25768060373716,174.88246851592854,1.7875,93.41060407918017,81.47186443674836,32.80999031259339
91-290-9062,Digestive Biscuit,Bakery,95-609-1485,Zoonder,29,2,84,4.0,2024-03-21,2024-04-19,2024-09-25,9821 Novick Hill,80,85,Backordered,362,9.666666666666666,1,58.543771043771045,57.77869013304575,52.61784511784512,47.68443985757478,231.114760532183,2.2,104.90576768666452,126.20899284551848,30.77869013304575
44-546-5713,Peach,Fruits & Vegetables,61-382-5182,Blogpad,94,69,68,4.0,2024-07-08,2025-01-16,2025-02-13,832 Goodland Alley,24,20,Discontinued,90,1.3428571428571427,0,,,,,,2.2,,,
20-031-0532,Mango,Fruits & Vegetables,35-835-8848,Oyoloo,32,63,92,4.9,2024-11-17,2024-07-25,2024-11-09,8239 Laurel Way,84,34,Discontinued,265,0.5,0,,,,,,2.6950000000000003,,,
48-242-8445,Plum,Fruits & Vegetables,84-941-3034,Mybuzz,40,3,5,4.0,2024-03-04,2024-06-15,2024-06-24,29 Vera Drive,45,69,Discontinued,305,10.0,0,,,,,,2.2,,,
33-378-1365,Egg (Goose),Dairy,31-483-9201,Tagchat,50,66,1,2.5,2024-10-22,2024-12-07,2025-02-04,23560 Talmadge Center,76,73,Active,130,0.746268656716418,0,,,,,,1.375,,,
57-763-5501,Cod,Seafood,25-790-1641,Kwimbee,72,29,10,8.0,2024-03-06,2024-04-07,2024-03-24,46 Colorado Place,54,38,Discontinued,374,2.4,0,,,,,,4.4,,,
71-015-9181,Pomegranate,Fruits & Vegetables,56-196-9896,Tagopia,22,35,55,6.0,2024-08-30,2024-08-27,2024-10-26,62238 Mallory Place,41,27,Active,232,0.6111111111111112,0,,,,,,3.3000000000000003,,,
14-115-8371,Chocolate Biscuit,Bakery,80-833-3051,Yakitri,23,76,70,5.0,2025-01-07,2024-09-19,2024-09-01,40 Cody Pass,97,38,Backordered,209,0.2987012987012987,1,,,,,,2.75,,,
83-568-3475,Halibut,Seafood,10-950-0546,Camimbo,35,72,70,20.0,2024-04-17,2024-04-04,2025-02-10,29150 Farmco Crossing,74,15,Backordered,377,0.4794520547945205,1,,,,,,11.0,,,
79-884-8810,Cucumber,Fruits & Vegetables,14-108-0409,Dabtype,12,93,29,1.75,2025-02-20,2024-12-06,2024-08-15,546 Declaration Place,45,12,Backordered,131,0.1276595744680851,1,,,,,,0.9625000000000001,,,
50-772-2613,Cheddar Cheese,Dairy,74-619-4608,Roomm,86,23,1,9.0,2024-06-20,2024-05-19,2024-03-23,7 Lunder Hill,100,86,Backordered,332,3.5833333333333335,1,58.543771043771045,77.35800858286265,52.61784511784512,43.087155996835165,696.2220772457639,4.95,213.28142218433408,482.9406550614298,14.358008582862652
19-377-5021,Mackerel,Seafood,34-014-5873,Skynoodle,91,96,90,7.5,2025-02-14,2024-08-11,2024-12-24,884 Sloan Drive,90,75,Backordered,248,0.9381443298969072,1,,,,,,4.125,,,
39-913-2999,Evaporated Milk,Dairy,74-119-8973,Centimia,23,99,97,2.0,2024-06-09,2024-04-06,2024-04-10,15 Oriole Park,68,76,Discontinued,375,0.23,0,,,,,,1.1,,,
46-911-1159,Onion,Fruits & Vegetables,30-820-2883,Voolia,98,40,100,2.0,2025-02-03,2024-10-30,2024-12-19,9171 Norway Maple Trail,46,9,Active,168,2.3902439024390243,0,58.543771043771045,58.262324840252546,52.61784511784512,54.52797792529245,116.52464968050509,1.1,59.98077571782169,56.5438739626834,0.2623248402525462
40-630-1431,Cherry,Fruits & Vegetables,61-040-9004,Voomm,29,66,21,8.0,2024-10-29,2024-07-11,2024-11-07,8119 Homewood Drive,74,93,Discontinued,279,0.43283582089552236,0,,,,,,4.4,,,
15-797-4824,Coconut,Fruits & Vegetables,46-830-4835,Mudo,32,27,26,5.0,2024-05-30,2024-11-20,2025-01-14,25923 Loeprich Junction,38,79,Backordered,147,1.1428571428571428,1,58.543771043771045,49.38021553049173,52.61784511784512,56.89849487633019,246.90107765245867,2.75,156.47086090990803,90.43021674255064,44.38021553049173
37-248-6266,Pear,Fruits & Vegetables,75-553-7424,Youspan,84,74,48,4.5,2024-12-24,2024-10-17,2024-05-24,7051 Calypso Place,64,32,Backordered,181,1.12,1,,,,,,2.475,,,
22-760-4605,Yogurt,Dairy,01-495-9336,Bubblemix,86,20,67,1.75,2025-02-12,2024-07-07,2024-08-03,09264 Forest Dale Drive,83,82,Discontinued,283,4.095238095238095,0,,,,,,0.9625000000000001,,,
80-020-8041,Black Rice,Grains & Pulses,66-684-1941,Wordware,11,58,26,6.2,2024-06-06,2024-12-03,2024-07-08,662 Vernon Point,49,34,Active,134,0.1864406779661017,0,,,,,,3.4100000000000006,,,
44-634-8292,Whole Wheat Flour,Grains & Pulses,48-557-5036,Quatz,60,69,64,2.75,2025-02-23,2024-03-09,2025-01-02,46 Orin Drive,51,6,Active,403,0.8571428571428571,0,,,,,,1.5125000000000002,,,
19-610-2236,Whole Wheat Bread,Bakery,53-799-3174,Mybuzz,58,48,9,3.5,2024-12-07,2024-08-03,2024-03-19,8524 Shelley Way,98,69,Active,256,1.183673469387755,0,,,,,,1.9250000000000003,,,
49-579-4325,Ricotta Cheese,Dairy,98-558-5813,Eadel,64,95,62,6.0,2024-05-24,2024-08-22,2024-05-17,6 Anniversary Circle,55,1,Discontinued,237,0.6666666666666666,0,58.543771043771045,57.95150050246541,52.61784511784512,66.5341246026726,347.7090030147924,3.3000000000000003,219.5626111888196,128.1463918259728,88.95150050246541
42-134-9798,Canola Oil,Oils & Fats,16-869-7328,Omba,19,80,87,2.3,2024-10-11,2024-10-23,2024-12-30,0087 Bluejay Plaza,33,38,Backordered,175,0.2345679012345679,1,,,,,,1.265,,,
84-546-7624,Cherry,Fruits & Vegetables,34-730-9079,Gigazoom,43,41,100,8.0,2024-06-16,2024-04-08,2024-06-01,61057 Hallows Junction,27,78,Active,373,1.0238095238095237,0,58.543771043771045,52.916245546151565,52.61784511784512,49.208566032729635,423.3299643692125,4.4,216.5176905440104,206.8122738252021,50.916245546151565
11-891-8213,Peanut Oil,Oils & Fats,25-741-5987,Tagopia,38,62,47,4.0,2024-12-02,2024-12-12,2024-11-13,13 Westport Hill,41,34,Discontinued,125,0.6031746031746031,0,,,,,,2.2,,,
